"","name","xend","yend","coord","cos2","contrib","PC1_Vector_corr","PC2_Vector_corr","abs_PC1_Vector_corr","abs_PC2_Vector_corr"
"286","FT286",-13.7569999162684,0.249879872834577,0.986275170872772,0.986275170872772,0.202225033239001,-0.992950090117615,0.0180357813302199,0.992950090117615,0.0180357813302199
"287","FT287",-13.8382974656681,-0.170642948348318,0.997789034624618,0.997789034624618,0.204585826198907,-0.998817968978857,-0.0123166338570683,0.998817968978857,0.0123166338570683
"288","FT288",-13.8432805160064,-0.273062400403748,0.99874439200571,0.99874439200571,0.204781711874479,-0.999177634626349,-0.0197090453397472,0.999177634626349,0.0197090453397472
"289","FT289",-13.8354980796718,0.0758470293597295,0.997263716408025,0.997263716408025,0.204478115392685,-0.998615915435623,0.00547447227566206,0.998615915435623,0.00547447227566206
"290","FT290",-13.816299575331,0.0428657346717409,0.994477663269979,0.994477663269979,0.20390686539564,-0.997230209487279,0.00309395474044665,0.997230209487279,0.00309395474044665
"291","FT291",-13.838574616498,-0.169698782200325,0.997827321952273,0.997827321952273,0.204593676600434,-0.998837973118073,-0.0122484860147014,0.998837973118073,0.0122484860147014
"292","FT292",-13.83883248103,-0.127814569845506,0.997799585377881,0.997799585377881,0.204587989516501,-0.998856585214592,-0.00922537540298717,0.998856585214592,0.00922537540298717
"293","FT293",-13.8382557295272,-0.169685591991051,0.997781319527848,0.997781319527848,0.204584244301941,-0.998814956555716,-0.0122475339743171,0.998814956555716,0.0122475339743171
"294","FT294",-13.8382974656681,-0.170642948348318,0.997789034624618,0.997789034624618,0.204585826198907,-0.998817968978857,-0.0123166338570683,0.998817968978857,0.0123166338570683
"295","FT295",-13.6731386745678,0.476059985996582,0.975146699282442,0.975146699282442,0.199943260764427,-0.98689716956729,0.0343609659717812,0.98689716956729,0.0343609659717812
"296","FT296",-13.6980238738499,0.337072973632784,0.978106407588418,0.978106407588418,0.200550116871353,-0.98869332868775,0.0243291881647166,0.98869332868775,0.0243291881647166
"297","FT297",-13.8143433578618,0.0870906097441528,0.994226015751026,0.994226015751026,0.203855267799565,-0.997089013999589,0.00628600925493872,0.997089013999589,0.00628600925493872
"298","FT298",-13.812480044112,0.0382830497305649,0.993925958320919,0.993925958320919,0.203793744275939,-0.996954524098662,0.00276318658946772,0.996954524098662,0.00276318658946772
"299","FT299",-13.8408715655606,-0.294803854197441,0.998461282092895,0.998461282092895,0.204723663255574,-0.999003761865078,-0.0212782958038842,0.999003761865078,0.0212782958038842
"300","FT300",-13.4557641425067,-1.96765253087213,0.963414030479175,0.963414030479175,0.197537604200424,-0.971207552462321,-0.142020845368995,0.971207552462321,0.142020845368995
"301","FT301",-7.85063203793988,1.91890414437503,0.340265369566234,0.340265369566234,0.0697677257856157,-0.566641407065379,0.138502293718199,0.566641407065379,0.138502293718199
"302","FT302",-13.8341019795814,-0.54311087519511,0.998569184057767,0.998569184057767,0.204745787383888,-0.998515147992211,-0.0392005521371785,0.998515147992211,0.0392005521371785
"303","FT303",-13.8156695724531,0.272063212526448,0.994763009094711,0.994763009094711,0.203965372464047,-0.997184737260908,0.0196369261496006,0.997184737260908,0.0196369261496006
"304","FT304",-13.819850096957,0.0723660179697165,0.995006556530144,0.995006556530144,0.204015309225795,-0.997486478353311,0.00522322050605738,0.997486478353311,0.00522322050605738
